FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;GESTAO ISV;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;19691;140; ;REF.ANTARCTICA GUARANA PET         ;PCT 1 X 6 2L     ;; ; ;100;03/01;7,18;14/03/2026;55,32;0;0;0;21;12;1;54,81;59,34;1,07;68;38,95;1;C; ;05/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;66465;162; ;CERVEJA EISENBAHN IPA LATA         ;CXA 1 X 12 350ML  ;; ; ;280;     ;0;12/03/2026;55,61;20;0;0;0;13;0;55,61;59,88;0,57;7;40;2;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;81847;197; ;CERVEJA LAGUNITAS PALE ALE L.NECK  ;CXA 1 X 12 355ML  ;; ; ;126;     ;0;14/01/2026;108,28;10;0;0;0;7;1;107,31;122,29;5,69;0;97;5;C; ;13/02/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;62697;105; ;CERVEJA EISENBAHN PILSEN LATA      ;CXA 1 X 12 350ML  ;; ; ;280;     ;0;08/04/2026;42,2;56;0;56;0;18;7;42,12;45,48;0,82;37;13;1;C; ;27/10/2025;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;7386;191; ;REF.TISS TUBAINA PET               ;FDO 1 X 12 200ML  ;; ; ;440;     ;0;11/02/2026;14,34;440;220;0;0;56;6;14,34;16,68;7,43;112;69;1;C; ;31/03/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;72086;131; ;REF.ANTARCTICA SODA LIMONAD CAC.PET;CXA 1 X 12 200ML  ;; ; ;400;     ;0;12/01/2026;17,98;358;0;0;0;44;2;18,46;22,68;12,05;89;99;1;C; ;08/02/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;55803;123; ;REF.COCA COLA LATA SLEEK           ;CXA 1 X 6 310ML  ;; ; ;590;     ;0;24/03/2026;20,67;295;590;0;0;40;1;20,46;22,74;3,46;296;28;1;C; ;10/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;22561;127; ;REF.H2OH LIMAO PET                 ;BDJ 1 X 6 1,5L   ;; ; ;115;     ;0;30/03/2026;49,44;17;0;0;0;17;0;48,57;52,14;0,28;7;22;23;C; ;14/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;7095;147; ;REF.ANTARCTICA SODA ZERO PET       ;CXA 1 X 6 2L     ;; ; ;100;     ;0;06/03/2026;50,63;40;0;0;0;16;5;50,12;56,94;5,41;16;46;1;C; ;05/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;6637;134; ;REF.FANTA LARANJA PET              ;FDO 1 X 6 1,5L   ;; ; ;88;     ;0;23/02/2026;33,64;88;176;0;0;25;1;33,64;37,68;4,16;42;57;1;C; ;10/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;6183;132; ;CERVEJA SKOL REDONDINHA LATA       ;CXA 1 X 15 269ML  ;; ; ;299;     ;0;31/03/2026;40,77;46;0;0;0;20;14;40,54;44,85;3,04;25;21;2;C; ;14/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;68710;137; ;WHISKY JOHNNIE WALKER RED LABEL    ;CXA 1 X 12 500ML  ;; ; ;100;     ;0;28/03/2026;370,65;1;0;1;0;2;5;370,96;670,82;6,21;1;26,34;2;C; ;12/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;28514;102; ;REF.SUKITA UVA LATA                ;CXA 1 X 12 350ML  ;; ; ;286;     ;0;12/03/2026;34,42;88;0;0;0;27;1;34,34;29,88;-21,49;45;40;1;C; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;92988;157; ;CERVEJA CORONA ZERO ALCOOL L.NECK  ;CXA 1 X 24 330ML  ;; ; ;84;     ;0;07/04/2026;162,26;12;0;0;0;6;1;158,87;170,16;0,08;15;14;1;C; ;05/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;21944;115; ;REF.PEPSI COLA PET                 ;BDJ 1 X 6 2L     ;; ; ;100;     ;0;24/03/2026;49,48;40;0;0;0;19;4;49,27;58,74;9,57;24;28;1;C; ;19/01/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;69424;184; ;CERVEJA BADEN PILSEN CRISTAL LATA  ;CXA 1 X 12 350ML  ;; ; ;280;     ;0;13/02/2026;59,47;28;0;0;0;17;3;59,48;65,88;3,16;4;67;2;C; ;13/02/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;66464;102; ;CERVEJA EISENBAHN PALE ALE LATA    ;CXA 1 X 12 350ML  ;; ; ;280;     ;0;13/02/2026;55,68;28;0;0;0;20;0;55,21;59,88;1,23;12;67;2;C; ;13/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;63836;157; ;REF.SPRITE LATA SLEEK              ;CXA 1 X 6 220ML  ;; ; ;826;     ;0;16/03/2026;14,4;118;0;0;0;78;5;14,27;15,54;1,61;42;36;1;C; ;05/12/2025;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;94569;192; ;REF.ANTARCTICA GUARANA ZERO PET    ;CXA 1 X 6 2,5L   ;; ; ;64;     ;0;26/03/2026;52,4;64;0;0;64;22;3;51,31;44,34;-22,27;41;26;1;C; ;16/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;74794;113; ;CERVEJA BRAHMA DUPLO MALTE LATA    ;FDO 1 X 15 269ML  ;; ; ;299;     ;0;31/03/2026;43,07;46;0;0;0;27;2;42,79;47,85;4,01;25;21;1;C; ;09/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;40666;198; ;REF.FANTA LARANJA ZERO LATA        ;BDJ 1 X 6 350ML  ;; ; ;264;     ;0;16/03/2026;19,91;66;176;0;0;60;1;19,86;21,54;1,23;73;36;1;X; ;31/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;97588;183; ;BEATS RED MIX LONG NECK            ;CXA 1 X 12 269ML  ;; ; ;182;     ;0;31/03/2026;59,59;26;0;0;0;22;4;60,07;95,88;5,2;48;21;2;C; ;31/03/2026;; ; ;N;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;63840;173; ;REF.COCA COLA S/A LATA SLEEK       ;CXA 1 X 6 220ML  ;; ; ;826;     ;0;31/03/2026;16,07;118;236;0;0;87;5;15,88;17,34;1,83;144;21;1;C; ;07/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;12197;155; ;REF.HX LIMAO PET                   ;CXA 1 X 12 510ML  ;; ; ;154;     ;0;18/12/2025;29,16;154;0;0;0;48;2;29,17;32,28;3,06;11;124;1;C; ;02/01/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;62226;134; ;CERVEJA BRAHMA MALZB.LATA          ;FDO 1 X 12 350ML  ;; ; ;286;     ;0;30/03/2026;60,98;66;0;0;0;23;4;60,64;65,88;1,4;42;22;1;C; ;09/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;43410;176; ;CERVEJA BRAHMA CHOPP LATA          ;CXA 1 X 12 550ML  ;; ; ;176;     ;0;05/03/2026;66,54;176;0;0;0;22;1;64,88;75,48;7,48;2;47;30;C; ;09/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;63838;176; ;REF.FANTA UVA LATA SLEEK           ;CXA 1 X 6 220ML  ;; ; ;826;     ;0;16/03/2026;14,4;118;0;0;0;100;4;14,32;15,54;1,25;21;36;1;C; ;05/12/2025;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;80261;132; ;CERVEJA PETRA PREMIUM LONG NECK    ;CXA 2 X 6 330ML  ;; ; ;192;     ;0;08/04/2026;62,26;24;0;0;0;24;0;61,95;69;3,67;0;13;999;C; ;08/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;80266;129; ;CERVEJA ITAIPAVA MALZBIER LONG NECK;FDO 2 X 6 330ML  ;; ; ;192;     ;0;23/03/2026;61,07;48;0;0;0;25;4;60,32;58,68;-9,35;29;29;2;C; ;15/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;34391;175; ;REF.SCHWEPPES CITRUS PET           ;BDJ 1 X 6 1,5L   ;; ; ;88;     ;0;24/03/2026;46,56;88;352;0;0;33;2;46,59;51,54;3,05;64;28;1;C; ;15/02/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;11434;183; ;REF.GUARANA ANTARCTICA M.PACK      ;PCT 1 X 1 12X350M;; ; ;286;     ;0;12/01/2026;34,96;572;0;0;0;47;0;35,24;39,99;5,3;202;99;1;C; ;12/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;78487;132; ;CERVEJA MICHELOB ULTRA LONG NECK   ;CXA 1 X 24 330ML  ;; ; ;84;     ;0;28/03/2026;138,37;24;0;0;0;12;9;136,24;155,77;5,99;13;24;1;C; ;14/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;1557;109; ;TUBAINA SCHINCARIOL PET            ;FDO 1 X 12 200ML  ;; ; ;380;     ;0;26/03/2026;15,43;380;0;0;0;116;7;15,41;17,88;7,24;263;26;1;C; ;07/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;37386;188; ;CERVEJA ITAIPAVA ZERO ALCOOL LATA  ;PCT 1 X 12 350ML  ;; ; ;308;     ;0;08/04/2026;48,08;44;0;0;0;38;2;47,12;39,48;-25,9;51;13;1;C; ;15/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;63835;198; ;REF.FANTA LARANJA LATA SLEEK       ;CXA 1 X 6 220ML  ;; ; ;826;     ;0;16/03/2026;14,4;118;0;0;0;126;1;14,27;16,14;4,99;55;37,61;1;C; ;05/12/2025;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;72165;196; ;CERVEJA EISENBAHN PILSEN LATA      ;CXA 1 X 12 269ML  ;; ; ;364;     ;0;18/04/2026;32,61;56;0;0;0;56;0;32,65;35,88;2,44;0;3;999;C; ;14/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;86708;124; ;CERVEJA AMSTEL SLEEK LATA          ;CXA 1 X 12 350ML  ;; ; ;280;     ;0;02/02/2026;41,09;1441;0;168;560;45;2;41,42;35,88;-22,01;1087;78;1;C; ;15/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;3075;199; ;REF.SPRITE LIMAO S/ACUCAR          ;CXA 1 X 6 350ML  ;; ; ;540;     ;0;23/02/2026;19,91;180;360;0;0;96;3;19,63;21,54;2,29;112;57;1;C; ;31/03/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;81787;118; ;CHOPP VINHO BELLA ROMA LATA        ;CXA 1 X 6 473ML  ;; ; ;405;     ;0;09/04/2026;20,24;45;0;0;0;97;5;19,77;31,74;5,55;74;71,94;1;C; ;19/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;56880;181; ;REF.COCA COLA ZERO LATA SLEEK      ;CXA 1 X 6 310ML  ;; ; ;590;     ;0;24/03/2026;20,67;295;236;0;0;95;1;20,55;22,14;0,61;231;28;1;C; ;05/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;9054;171; ;CERV.THEREZOPOLIS SESSION IPA LT   ;CXA 1 X 12 350ML  ;; ; ;290;     ;0;23/02/2026;53,12;56;0;0;0;37;2;53,13;59,88;4,72;11;57;1;C; ;07/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;1614;109; ;REF.FANTA LARANJA PET              ;CXA 1 X 12 600ML  ;; ; ;120;     ;0;16/03/2026;53,06;80;120;0;0;37;7;52,74;59,88;5,37;47;36;1;C; ;07/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;72284;184; ;REF.SPRITE FRESH LIMAO PET         ;FDO 1 X 12 510ML  ;; ; ;196;     ;0;19/02/2026;38,21;196;392;0;0;52;11;38,1;41,88;2,45;102;61;1;C; ;10/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;80749;106; ;CERVEJA EISENBAHN UNFILTERED LATA  ;FDO 1 X 12 350ML  ;; ; ;280;     ;0;08/04/2026;42,19;56;0;0;0;49;0;42,19;45,48;0,67;10;13;4;C; ;27/10/2025;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;91333;124; ;REF.FYS GUARANA LATA               ;PCT 1 X 12 350ML  ;; ; ;286;     ;0;18/04/2026;29,62;44;0;0;0;71;1;29,98;35,88;9,89;13;28,14;1;C; ;16/01/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;61426;118; ;REF.SPRITE ORIGINAL LATA           ;FDO 1 X 6 350ML  ;; ; ;540;     ;0;16/03/2026;19,91;135;360;0;0;109;5;19,57;21,54;2,58;155;36;1;C; ;31/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;60076;138; ;REF.FANTA LARANJA PET              ;BDJ 1 X 12 200ML  ;; ; ;360;     ;0;16/03/2026;18,3;360;720;0;0;122;8;18,31;20,28;3,13;265;36;2;C; ;09/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;71193;113; ;CERVEJA B.PRINCESS GOLD LATA       ;CXA 1 X 12 350ML  ;; ; ;308;     ;0;08/04/2026;52,25;28;0;0;0;45;1;52,13;57,48;2,75;10;25,88;3;C; ;07/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;18228;146; ;REF.SPRITE ZERO PET                ;BDJ 1 X 6 2L     ;; ; ;80;29/11;7,86;21/03/2026;51,89;160;320;0;0;45;4;51,98;58,74;4,95;146;31;1;C; ;08/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;17897;183; ;REF.PEPSI TWIST LATA               ;CXA 1 X 12 350ML  ;; ; ;286;     ;0;23/03/2026;33,85;132;0;0;0;75;6;33,72;37,08;2,49;60;29;1;C; ;16/03/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;97770;105; ;REF.REFRIKO TUBAINA L.NECK         ;CXA 1 X 12 355ML  ;; ; ;175;     ;0;06/03/2026;32,83;175;0;0;0;79;8;31,98;35,88;4,31;88;46;1;C; ;09/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;6674;169; ;REF.COCA-COLA PET                  ;CXA 1 X 12 600ML  ;; ; ;120;     ;0;23/03/2026;63,08;120;480;0;0;41;9;62,52;65,88;-1,45;171;29;1;C; ;01/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;66656;125; ;REF.TISS LARANJA PET               ;PCT 1 X 6 2L     ;; ; ;100;     ;0;19/03/2026;21,69;299;600;0;0;125;5;21,78;23,94;2,44;198;33;1;C; ;19/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;12797;101; ;CERVEJA PRAYA LAGER L.NECK         ;CXA 4 X 6 330ML  ;; ; ;91;     ;0;06/04/2026;136,91;13;0;0;0;20;5;135,73;150,96;3,53;2;43,89;1;C; ;22/03/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;13543;189; ;CERVEJA FLYING FISH LONG NECK      ;CXA 1 X 24 330ML  ;; ; ;84;     ;0;06/04/2026;125,42;24;0;0;0;23;14;125,47;138,96;3,15;0;15;2;C; ;07/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;1810;148; ;REF.SUKITA UVA PET                 ;CXA 1 X 6 2L     ;; ; ;100;     ;0;05/03/2026;36,64;300;0;0;200;81;3;36,34;41,94;6,78;148;47;1;C; ;17/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;75440;103; ;CERVEJA ESTRELLA GALICIA LATA      ;FDO 1 X 12 269ML  ;; ; ;324;     ;0;26/02/2026;31,92;108;0;0;0;91;8;32,57;37,08;5,61;13;54;1;C; ;07/04/2026;; ; ;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;3808;129; ;CERVEJA CARACU LATA                ;CXA 1 X 12 350ML  ;; ; ;286;     ;0;07/04/2026;57,82;66;0;0;0;53;4;57,68;62,28;0,82;12;14;1;C; ;09/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;34244;171; ;REF.FANTA UVA LATA                 ;BDJ 1 X 6 350ML  ;; ; ;540;     ;0;16/03/2026;19,91;270;540;0;0;156;1;19,75;21,54;1,73;123;36;1;C; ;31/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;13727;152; ;REF.PEPSI COLA PET                 ;PCT 1 X 6 2,5L   ;; ; ;64;     ;0;30/03/2026;49,75;64;0;0;0;65;1;49,66;44,34;-18,54;66;22,07;4;C; ;16/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;46183;128; ;REF.SCHIN ITUBAINA LTA             ;CXA 1 X 12 350ML  ;; ; ;286;     ;0;08/04/2026;30,72;110;0;0;0;109;3;30,6;33,48;2,05;16;13;3;C; ;23/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;27108;182; ;REF.SCHWEPPES CITRUS LATA          ;PCT 1 X 6 350ML  ;; ; ;540;     ;0;16/03/2026;23,12;270;540;0;0;157;2;22,64;24,54;1,18;235;36;1;C; ;31/03/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;10349;149; ;REF.PEPSI COLA LATA                ;CXA 1 X 12 350ML  ;; ; ;286;     ;0;18/04/2026;34,42;88;0;0;0;103;9;34,4;29,88;-21,68;39;4,66;1;C; ;16/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;64159;152; ;REF.COCA COLA S/ACUCAR PET         ;FDO 1 X 6 1L     ;; ; ;150;     ;0;30/03/2026;34,81;150;600;0;0;103;2;34,67;37,74;1,57;399;22;1;C; ;07/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;12588;100; ;REF.FANTA LARANJA PET              ;BDJ 1 X 6 2L     ;; ; ;80;19/09;7,85;24/03/2026;51,89;80;320;0;0;70;1;51,9;58,74;5,08;115;28;1;C; ;08/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;67222;187; ;CERVEJA BECKS LATA                 ;CXA 1 X 8 350ML  ;; ; ;400;     ;0;18/04/2026;36,62;100;0;0;0;100;0;36,61;39,92;1,71;0;3;999;C; ;09/04/2026;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;69242;139; ;REF.SPRITE FRESH LIMAO PET         ;PCT 1 X 6 1,5L   ;; ; ;112;     ;0;24/03/2026;36,55;112;224;0;0;100;2;36,56;40,14;2,35;71;28;1;C; ;27/12/2025;;N;N;S;
 945;21/04/26;   0; 999;001-CERVEJAS/ REFRIGERANTES                                                                             ;11435;142; ;REF.GUARANA ANTARCTICA ZERO M.PACK ;PCT 1 X 1 12X350M;; ; ;286;     ;0;16/01/2026;35,65;286;0;0;0;106;0;35;39,99;5,9;24;95;1;C; ;12/04/2026;; ; ;S;
